federal_district,region,Название_полигона,Вид_организации,area_km2,population,Количество_организаций,density_per_1000km2,density_per_100k
Центральный,Ивановская обл,Ивановская,Микрокредитные компании,21437.0,905900.0,68,3.1720856463124503,7.506347278949112
Центральный,Ивановская обл,Ивановская,Ломбарды,21437.0,905900.0,7,0.3265382282968699,0.7727122198918203
Центральный,Ивановская обл,Ивановская,Кредитные потребительские кооперативы,21437.0,905900.0,8,0.3731865466249941,0.883099679876366
Центральный,Ивановская обл,Ивановская,Сельскохозяйственные кредитные потребительские кооперативы,21437.0,905900.0,1,0.046648318328124265,0.11038745998454574
Центральный,Ивановская обл,Ивановская,Операторы по приему платежей,21437.0,905900.0,11,0.513131501609367,1.2142620598300033
Центральный,Ивановская обл,Ивановская,Кредитные организации,21437.0,905900.0,199,9.28301534729673,21.967104536924605
Центральный,Ивановская обл,Ивановская,Брокеры,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Дилеры,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Специализированные депозитарии ИФ ПИФ и НПФ,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Регистраторы,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Управляющие компании ИФ ПИФ и НПФ,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Депозитарии,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Саморегулируемые организации в сфере финансового рынка,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,СРО Депозитариев,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,СРО Управляющих,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,СРО Специализированных депозитариев,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Управляющие компании специализированных обществ,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Страховые брокеры,21437.0,905900.0,0,0.0,0.0
Центральный,Ивановская обл,Ивановская,Микрофинансовые компании,21437.0,905900.0,1,0.046648318328124265,0.11038745998454574
Центральный,Ивановская обл,Ивановская,Инвестиционные советники,21437.0,905900.0,0,0.0,0.0
